Date,Close
2010-09-09,76.53536224365234
2010-09-10,76.88282012939453
2010-09-13,77.8497314453125
2010-09-14,77.83460235595703
2010-09-15,78.03102111816406
2010-09-16,78.00080108642578
2010-09-17,78.07635498046875
2010-09-20,79.34541320800781
2010-09-21,79.1036605834961
2010-09-22,78.6806411743164
2010-09-23,78.03102111816406
2010-09-24,79.62440490722656
2010-09-27,79.24465942382812
2010-09-28,79.76112365722656
2010-09-29,79.3813705444336
2010-09-30,79.2598648071289
2010-10-01,79.53329467773438
2010-10-04,78.86492156982422
2010-10-05,80.59656524658203
2010-10-06,80.4598617553711
2010-10-07,80.41425323486328
2010-10-08,81.02188873291016
2010-10-11,80.88516235351562
2010-10-12,81.35607147216797
2010-10-13,81.84211730957031
2010-10-14,81.53832244873047
2010-10-15,81.6902084350586
2010-10-18,82.28260803222656
2010-10-19,80.97631072998047
2010-10-20,81.84211730957031
2010-10-21,81.96360778808594
2010-10-22,82.16110229492188
2010-10-25,82.40414428710938
2010-10-26,82.38896179199219
2010-10-27,82.1307144165039
2010-10-28,82.19146728515625
2010-10-29,82.25224304199219
2010-11-01,82.29782104492188
2010-11-02,82.93578338623047
2010-11-03,83.2851333618164
2010-11-04,84.84964752197266
2010-11-05,85.18385314941406
2010-11-08,85.07755279541016
2010-11-09,84.40916442871094
2010-11-10,84.72815704345703
2010-11-11,84.45471954345703
2010-11-12,83.40665435791016
2010-11-15,83.33068084716797
2010-11-16,81.99402618408203
2010-11-17,82.05475616455078
2010-11-18,83.26995849609375
2010-11-19,83.4674072265625
2010-11-22,83.39146423339844
2010-11-23,82.22183990478516
2010-11-24,83.2851333618164
2010-11-26,82.81423950195312
2010-11-29,82.7383041381836
2010-11-30,82.16110229492188
2010-12-01,84.01423645019531
2010-12-02,85.10791015625
2010-12-03,85.32054901123047
2010-12-06,85.21422576904297
2010-12-07,85.24462127685547
2010-12-08,85.59396362304688
2010-12-09,85.91294860839844
2010-12-10,86.42939758300781
2010-12-13,86.47499084472656
2010-12-14,86.52056121826172
2010-12-15,86.14080047607422
2010-12-16,86.64205169677734
2010-12-17,86.76358032226562
2010-12-20,86.94587707519531
2010-12-21,87.47749328613281
2010-12-22,87.79645538330078
2010-12-23,87.65973663330078
2010-12-27,87.72540283203125
2010-12-28,87.81694793701172
2010-12-29,87.89323425292969
2010-12-30,87.75590515136719
2010-12-31,87.84744262695312
2011-01-03,88.67142486572266
2011-01-04,88.59516906738281
2011-01-05,89.06819152832031
2011-01-06,88.91558837890625
2011-01-07,88.73248291015625
2011-01-10,88.6562271118164
2011-01-11,88.94613647460938
2011-01-12,89.73959350585938
2011-01-13,89.61753845214844
2011-01-14,90.25841522216797
2011-01-18,90.41100311279297
2011-01-19,89.51073455810547
2011-01-20,89.40389251708984
2011-01-21,89.6022720336914
2011-01-24,90.15160369873047
2011-01-25,90.1210708618164
2011-01-26,90.5941162109375
2011-01-27,90.71619415283203
2011-01-28,89.1139907836914
2011-01-31,89.80062866210938
2011-02-01,91.2044677734375
2011-02-02,91.05188751220703
2011-02-03,91.28076171875
2011-02-04,91.5249252319336
2011-02-07,92.10478210449219
2011-02-08,92.53205108642578
2011-02-09,92.30314636230469
2011-02-10,92.33368682861328
2011-02-11,92.91353607177734
2011-02-14,93.14244079589844
2011-02-15,92.80669403076172
2011-02-16,93.40180206298828
2011-02-17,93.75275421142578
2011-02-18,93.90534973144531
2011-02-22,91.98269653320312
2011-02-23,91.46389770507812
2011-02-24,91.3723373413086
2011-02-25,92.36418151855469
2011-02-28,92.91353607177734
2011-03-01,91.32654571533203
2011-03-02,91.58599090576172
2011-03-03,93.15767669677734
2011-03-04,92.47099304199219
2011-03-07,91.6622543334961
2011-03-08,92.51678466796875
2011-03-09,92.40995788574219
2011-03-10,90.71619415283203
2011-03-11,91.32654571533203
2011-03-14,90.79244995117188
2011-03-15,89.78536987304688
2011-03-16,88.07633209228516
2011-03-17,89.1750259399414
2011-03-18,89.55648040771484
2011-03-21,90.91454315185547
2011-03-22,90.5941162109375
2011-03-23,90.88407135009766
2011-03-24,91.73856353759766
2011-03-25,92.01141357421875
2011-03-28,91.8121337890625
2011-03-29,92.409912109375
2011-03-30,93.03836822509766
2011-03-31,92.91570281982422
2011-04-01,93.3448715209961
2011-04-04,93.39086151123047
2011-04-05,93.39086151123047
2011-04-06,93.66676330566406
2011-04-07,93.49816131591797
2011-04-08,93.14562225341797
2011-04-11,92.8237533569336
2011-04-12,92.14932250976562
2011-04-13,92.17997741699219
2011-04-14,92.19535064697266
2011-04-15,92.51721954345703
2011-04-18,91.50556945800781
2011-04-19,92.07269287109375
2011-04-20,93.3142318725586
2011-04-21,93.72810363769531
2011-04-25,93.63612365722656
2011-04-26,94.44849395751953
2011-04-27,95.06160736083984
2011-04-28,95.3681411743164
2011-04-29,95.64405059814453
2011-05-02,95.4294204711914
2011-05-03,95.1229019165039
2011-05-04,94.4791488647461
2011-05-05,93.65142822265625
2011-05-06,94.09593963623047
2011-05-09,94.4791488647461
2011-05-10,95.2608413696289
2011-05-11,94.24922180175781
2011-05-12,94.75502014160156
2011-05-13,93.92730712890625
2011-05-16,93.3448715209961
2011-05-17,93.32955932617188
2011-05-18,94.20321655273438
2011-05-19,94.32585906982422
2011-05-20,93.69744873046875
2011-05-23,92.5784912109375
2011-05-24,92.50189208984375
2011-05-25,92.80843353271484
2011-05-26,93.17626190185547
2011-05-27,93.59014892578125
2011-05-31,94.52510833740234
2011-06-01,92.42520904541016
2011-06-02,92.31796264648438
2011-06-03,91.42894744873047
2011-06-06,90.46331024169922
2011-06-07,90.34069061279297
2011-06-08,89.97283935546875
2011-06-09,90.66256713867188
2011-06-10,89.390380859375
2011-06-13,89.45166015625
2011-06-14,90.60124206542969
2011-06-15,89.02253723144531
2011-06-16,89.19112396240234
2011-06-17,89.43636322021484
2011-06-20,89.94219970703125
2011-06-21,91.16838073730469
2011-06-22,90.63191223144531
2011-06-23,90.32536315917969
2011-06-24,89.33192443847656
2011-06-27,90.0866470336914
2011-06-28,91.24180603027344
2011-06-29,92.05805969238281
2011-06-30,92.93598937988281
2011-07-01,94.33760070800781
2011-07-05,94.18359375
2011-07-06,94.32221984863281
2011-07-07,95.35413360595703
2011-07-08,94.70724487304688
2011-07-11,92.95143127441406
2011-07-12,92.53555297851562
2011-07-13,92.85900115966797
2011-07-14,92.25830841064453
2011-07-15,92.76658630371094
2011-07-18,91.98107147216797
2011-07-19,93.47508239746094
2011-07-20,93.47508239746094
2011-07-21,94.72264099121094
2011-07-22,94.79965209960938
2011-07-25,94.26058197021484
2011-07-26,93.86014556884766
2011-07-27,91.9964828491211
2011-07-28,91.73465728759766
2011-07-29,91.02616119384766
2011-08-01,90.70270538330078
2011-08-02,88.4386215209961
2011-08-03,88.88525390625
2011-08-04,84.7267074584961
2011-08-05,84.5418701171875
2011-08-08,79.12036895751953
2011-08-09,82.66281127929688
2011-08-10,79.07415008544922
2011-08-11,82.53961944580078
2011-08-12,83.20191955566406
2011-08-15,84.91153717041016
2011-08-16,84.18762969970703
2011-08-17,84.2800521850586
2011-08-18,80.78377532958984
2011-08-19,79.24357604980469
2011-08-22,79.30521392822266
2011-08-23,82.04674530029297
2011-08-24,83.17109680175781
2011-08-25,81.92353820800781
2011-08-26,83.00167083740234
2011-08-29,85.41979217529297
2011-08-30,85.57381439208984
2011-08-31,86.0051040649414
2011-09-01,85.17335510253906
2011-09-02,82.97088623046875
2011-09-06,82.4010009765625
2011-09-07,84.7267074584961
2011-09-08,83.83340454101562
2011-09-09,81.6308822631836
2011-09-12,82.21617889404297
2011-09-13,82.89388275146484
2011-09-14,84.06443786621094
2011-09-15,85.51222229003906
2011-09-16,86.02050018310547
2011-09-19,85.21959686279297
2011-09-20,85.08094787597656
2011-09-21,82.50880432128906
2011-09-22,79.92127227783203
2011-09-23,80.29298400878906
2011-09-26,82.24457550048828
2011-09-27,83.18938446044922
2011-09-28,81.53209686279297
2011-09-29,82.12065124511719
2011-09-30,80.16908264160156
2011-10-03,77.70638275146484
2011-10-04,79.41016387939453
2011-10-05,80.989990234375
2011-10-06,82.55432891845703
2011-10-07,81.9193115234375
2011-10-10,84.69178009033203
2011-10-11,84.66078186035156
2011-10-12,85.43523406982422
2011-10-13,85.31132507324219
2011-10-14,86.72078704833984
2011-10-17,85.09449005126953
2011-10-18,86.7981948852539
2011-10-19,85.7140121459961
2011-10-20,86.10120391845703
2011-10-21,87.75850677490234
2011-10-24,88.87368774414062
2011-10-25,87.15444946289062
2011-10-26,87.99085998535156
2011-10-27,91.026611328125
2011-10-28,91.11957550048828
2011-10-31,88.78076171875
2011-11-01,86.42650604248047
2011-11-02,87.78945922851562
2011-11-03,89.41583251953125
2011-11-04,88.9046630859375
2011-11-07,89.41583251953125
2011-11-08,90.48450469970703
2011-11-09,87.2164306640625
2011-11-10,88.00634002685547
2011-11-11,89.72557830810547
2011-11-14,88.85820007324219
2011-11-15,89.3228530883789
2011-11-16,87.8824234008789
2011-11-17,86.47295379638672
2011-11-18,86.34904479980469
2011-11-21,84.80018615722656
2011-11-22,84.35101318359375
2011-11-23,82.5698471069336
2011-11-25,82.32200622558594
2011-11-28,84.78469848632812
2011-11-29,85.03250885009766
2011-11-30,88.51746368408203
2011-12-01,88.45551300048828
2011-12-02,88.4090347290039
2011-12-05,89.36933135986328
2011-12-06,89.44677734375
2011-12-07,89.74104309082031
2011-12-08,87.80500030517578
2011-12-09,89.29188537597656
2011-12-12,88.00634002685547
2011-12-13,87.16997528076172
2011-12-14,86.19418334960938
2011-12-15,86.51943969726562
2011-12-16,86.58140563964844
2011-12-19,85.69852447509766
2011-12-20,88.25413513183594
2011-12-21,88.51746368408203
2011-12-22,89.35383605957031
2011-12-23,90.05966186523438
2011-12-27,90.15316009521484
2011-12-28,89.04689025878906
2011-12-29,89.85710906982422
2011-12-30,89.51432800292969
2012-01-03,90.83875274658203
2012-01-04,90.99453735351562
2012-01-05,91.29059600830078
2012-01-06,91.1036376953125
2012-01-09,91.24382781982422
2012-01-10,92.02290344238281
2012-01-11,92.11640930175781
2012-01-12,92.3189468383789
2012-01-13,91.92941284179688
2012-01-17,92.1787109375
2012-01-18,93.20709991455078
2012-01-19,93.70567321777344
2012-01-20,93.70567321777344
2012-01-23,93.7991714477539
2012-01-24,93.658935546875
2012-01-25,94.48475646972656
2012-01-26,94.0017318725586
2012-01-27,93.87710571289062
2012-01-30,93.56546783447266
2012-01-31,93.51873016357422
2012-02-01,94.40685272216797
2012-02-02,94.59382629394531
