Date,Close
1980-03-17,0.49489203095436096
1980-03-18,0.49489203095436096
1980-03-19,0.49489203095436096
1980-03-20,0.49489203095436096
1980-03-21,0.49489203095436096
1980-03-24,0.48186835646629333
1980-03-25,0.477527379989624
1980-03-26,0.4862096607685089
1980-03-27,0.45582154393196106
1980-03-28,0.4601626396179199
1980-03-31,0.4645039141178131
1980-04-01,0.47318634390830994
1980-04-02,0.47318634390830994
1980-04-03,0.46884477138519287
1980-04-07,0.46884477138519287
1980-04-08,0.4601626396179199
1980-04-09,0.4601626396179199
1980-04-10,0.4601626396179199
1980-04-11,0.4645039141178131
1980-04-14,0.4601626396179199
1980-04-15,0.4601626396179199
1980-04-16,0.45582154393196106
1980-04-17,0.45582154393196106
1980-04-18,0.45582154393196106
1980-04-21,0.4427979588508606
1980-04-22,0.4514804482460022
1980-04-23,0.4471392035484314
1980-04-24,0.4601626396179199
1980-04-25,0.4601626396179199
1980-04-28,0.4601626396179199
1980-04-29,0.4601626396179199
1980-04-30,0.4601626396179199
1980-05-01,0.4645039141178131
1980-05-02,0.4645039141178131
1980-05-05,0.4645039141178131
1980-05-06,0.46884477138519287
1980-05-07,0.46884477138519287
1980-05-08,0.47318634390830994
1980-05-09,0.47318634390830994
1980-05-12,0.46884477138519287
1980-05-13,0.46884477138519287
1980-05-14,0.47318634390830994
1980-05-15,0.47318634390830994
1980-05-16,0.47318634390830994
1980-05-19,0.47318634390830994
1980-05-20,0.47318634390830994
1980-05-21,0.47318634390830994
1980-05-22,0.47318634390830994
1980-05-23,0.477527379989624
1980-05-27,0.4862096607685089
1980-05-28,0.4862096607685089
1980-05-29,0.48186835646629333
1980-05-30,0.4862096607685089
1980-06-02,0.4862096607685089
1980-06-03,0.48186835646629333
1980-06-04,0.477527379989624
1980-06-05,0.4862096607685089
1980-06-06,0.4862096607685089
1980-06-09,0.4905508756637573
1980-06-10,0.5035742521286011
1980-06-11,0.5035742521286011
1980-06-12,0.5035742521286011
1980-06-13,0.5035742521286011
1980-06-16,0.5079153180122375
1980-06-17,0.5079153180122375
1980-06-18,0.5122565031051636
1980-06-19,0.5122565031051636
1980-06-20,0.5122565031051636
1980-06-23,0.5122565031051636
1980-06-24,0.5122565031051636
1980-06-25,0.5122565031051636
1980-06-26,0.5122565031051636
1980-06-27,0.5122565031051636
1980-06-30,0.5035742521286011
1980-07-01,0.5035742521286011
1980-07-02,0.5035742521286011
1980-07-03,0.5035742521286011
1980-07-07,0.5122565031051636
1980-07-08,0.5122565031051636
1980-07-09,0.5122565031051636
1980-07-10,0.5122565031051636
1980-07-11,0.5122565031051636
1980-07-14,0.5122565031051636
1980-07-15,0.5122565031051636
1980-07-16,0.52093905210495
1980-07-17,0.52093905210495
1980-07-18,0.5252802968025208
1980-07-21,0.5296212434768677
