Date,Close
1999-01-22,0.037602826952934265
1999-01-25,0.04154227301478386
1999-01-26,0.03831886127591133
1999-01-27,0.03819967806339264
1999-01-28,0.038079578429460526
1999-01-29,0.03628909960389137
1999-02-01,0.03700600564479828
1999-02-02,0.034141067415475845
1999-02-03,0.03485707938671112
1999-02-04,0.03676674887537956
1999-02-05,0.037841200828552246
1999-02-08,0.03652837127447128
1999-02-09,0.03509543091058731
1999-02-10,0.034737877547740936
1999-02-11,0.037722013890743256
1999-02-12,0.0398709774017334
1999-02-16,0.04010934382677078
1999-02-17,0.03796038404107094
1999-02-18,0.03855720907449722
1999-02-19,0.0398709774017334
1999-02-22,0.04010934382677078
1999-02-23,0.04201900586485863
1999-02-24,0.045361608266830444
1999-02-25,0.043929580599069595
1999-02-26,0.04189981892704964
1999-03-01,0.04213908687233925
1999-03-02,0.04178064316511154
1999-03-03,0.03891569375991821
1999-03-04,0.038079578429460526
1999-03-05,0.040228523313999176
1999-03-08,0.04082535207271576
1999-03-09,0.04213908687233925
1999-03-10,0.041422177106142044
1999-03-11,0.0396316796541214
1999-03-12,0.03891569375991821
1999-03-15,0.04058697819709778
1999-03-16,0.03927413374185562
1999-03-17,0.0395125187933445
1999-03-18,0.03999016061425209
1999-03-19,0.04010934382677078
1999-03-22,0.03891569375991821
1999-03-23,0.03652837127447128
1999-03-24,0.03628909960389137
1999-03-25,0.03676674887537956
1999-03-26,0.03999016061425209
1999-03-29,0.04118381440639496
1999-03-30,0.037722013890743256
1999-03-31,0.04034768044948578
1999-04-01,0.039154041558504105
1999-04-05,0.03796038404107094
1999-04-06,0.03700600564479828
1999-04-07,0.04010934382677078
1999-04-08,0.04082535207271576
1999-04-09,0.04010934382677078
1999-04-12,0.03843802958726883
1999-04-13,0.03688592091202736
1999-04-14,0.03581235930323601
1999-04-15,0.03676674887537956
1999-04-16,0.03796038404107094
1999-04-19,0.03628909960389137
1999-04-20,0.035573095083236694
1999-04-21,0.036169908940792084
1999-04-22,0.03461777791380882
1999-04-23,0.03294740244746208
1999-04-26,0.031276118010282516
1999-04-27,0.03461777791380882
1999-04-28,0.03437942638993263
1999-04-29,0.03437942638993263
1999-04-30,0.03485707938671112
1999-05-03,0.03509543091058731
1999-05-04,0.03318577632308006
1999-05-05,0.033901773393154144
1999-05-06,0.03324536606669426
1999-05-07,0.03342413902282715
1999-05-10,0.03342413902282715
1999-05-11,0.035214606672525406
1999-05-12,0.03628909960389137
1999-05-13,0.03628909960389137
1999-05-14,0.03437942638993263
